year,match_id,minute_2_0,xg_at_event,is_home_lead,target_comeback
2022,18450,81,0.5904640331864357,1,0
2022,18264,76,2.1648153848946095,1,0
2022,18269,45,0.898115174844861,1,0
2022,18458,66,1.2204882018268108,1,0
2022,18452,56,1.7754448167979717,0,1
2022,18455,50,0.7258535083383322,1,0
2022,18457,46,1.2677423860877752,1,0
2022,18470,34,0.23897829744964838,1,0
2022,18465,25,0.158563494682312,0,0
2022,18265,96,0.8951976140961051,0,0
2022,18473,79,1.4477265998721123,1,0
2022,18481,48,1.1700706128031015,0,0
2022,18472,42,0.4554089978337288,1,0
2022,18482,46,0.8849995825439692,1,0
2022,18485,55,2.3311116322875023,0,0
2022,18489,87,2.401773925870657,1,0
2022,18266,90,2.4646308133378625,0,0
2022,18268,12,0.05065410025417805,0,0
2022,18498,70,4.305106597021222,1,0
2022,18492,94,0.7454132065176964,1,0
2022,18499,57,0.5652664946392179,0,0
2022,18497,27,0.7905663065612316,0,1
2022,18502,63,1.3916568076238036,1,0
2022,18508,67,0.6290963003411889,0,0
2022,18511,68,1.3663946148008108,1,0
2022,18506,12,0.40119078382849693,1,0
2022,18510,9,0.1824806034564972,0,1
2022,18507,75,3.334480128251016,0,0
2022,18505,38,0.7665626928210258,0,0
2022,18512,13,0.12506557628512383,0,1
2022,18517,71,0.7243587924167514,1,0
2022,18513,11,0.11881856434047222,0,0
2022,18521,5,0.28029859997332096,1,0
2022,18531,45,1.0625114599242806,1,0
2022,18522,71,1.2602646574378014,0,0
2022,18525,43,1.3932113479822874,0,1
2022,18535,12,0.13136959075927734,1,0
2022,18533,23,0.5302264355123043,1,0
2022,18539,4,0.0,1,0
2022,18532,30,1.080802220851183,1,0
2022,18478,69,1.642423102632165,1,0
2022,18546,26,1.028334703296423,1,0
2022,18544,17,0.28881001845002174,1,0
2022,18543,28,0.6750376168638468,0,0
2022,18548,20,0.2760968282818794,1,0
2022,18553,71,1.6250429097563028,1,0
2022,18556,57,0.7673819800838828,1,0
2022,18560,93,2.371553448960185,1,0
2022,18561,71,0.4289189940318465,0,0
2022,18554,42,1.8750602398067713,1,0
2022,18557,38,0.7908730879426003,0,0
2022,18552,85,1.651190466247499,0,0
2022,18559,35,0.4599809776991606,0,0
2022,18563,39,1.511063789948821,1,0
2022,18520,50,1.7398811504244804,1,0
2022,18572,13,0.05318666249513626,1,0
2022,18573,25,0.3690743539482355,1,0
2022,18578,46,0.829880858771503,0,0
2022,18579,61,0.5900364574044943,1,0
2022,18581,13,0.0,0,1
2023,22275,35,0.28556540980935097,0,0
2023,22276,31,0.33862632140517235,1,0
2023,22278,70,2.381445293314755,1,0
2023,22286,45,1.4346918584778905,0,0
2023,22287,65,0.9379813149571419,0,0
2023,22292,23,0.3392292633652687,1,0
2023,22295,67,2.196115099824965,1,0
2023,22296,62,1.0759317334741354,0,0
2023,22300,3,0.030174629762768745,0,1
2023,22301,57,1.8530447483062744,0,0
2023,22302,19,0.39331364445388317,0,0
2023,21925,84,1.9250341141596437,0,0
2023,21931,64,0.9685327708721161,1,0
2023,21933,54,2.3760754503309727,1,0
2023,21940,52,0.6031925026327372,0,0
2023,21946,13,0.08457133173942566,1,0
2023,21954,30,0.5448505561798811,0,0
2023,21955,20,0.4567698808386922,1,0
2023,21956,30,1.1369520109146833,0,0
2023,21958,75,2.9438830697908998,1,0
2023,21959,43,0.3739920677617192,0,0
2023,21960,36,2.0807537818327546,1,0
2023,21964,18,0.08116786926984787,0,0
2023,21969,36,0.4928218200802803,1,0
2023,21970,91,1.9043580796569586,1,0
2023,21979,96,1.1732888198457658,1,0
2023,21977,61,1.9538681209087372,1,0
2023,21980,18,0.13239290565252304,1,0
2023,21981,43,2.189162267372012,1,0
2023,21982,75,3.111370970495045,1,1
2023,21978,47,0.5493895299732685,1,1
2023,21976,50,1.2671583909541368,1,0
2023,21984,53,0.8499159049242735,1,0
2023,21989,95,3.186797217465937,0,0
2023,21986,49,0.28282965533435345,1,0
2023,21987,48,2.3521325793117285,1,0
2023,21991,34,0.7350392681546509,1,0
2023,21992,48,1.6545983888208866,0,0
2023,21996,93,1.3072522804141045,0,0
2023,22000,32,0.50865881703794,1,0
2023,22002,46,0.5984409973025322,1,0
2023,22005,72,0.7109271008521318,1,0
2023,22007,63,1.2988352375105023,1,0
2023,22011,61,1.7454794049263,1,0
2023,22023,47,0.7383623085916042,0,0
2023,22017,55,1.381620447151363,0,0
2023,22026,12,0.0,1,0
2023,22027,55,0.9067401373758912,1,0
2023,22028,28,0.12506149895489216,1,0
2023,22029,20,0.0691336989402771,1,0
2023,22038,33,0.27076521050184965,1,0
2023,22040,93,2.0341768842190504,0,0
2023,22043,90,1.8106216387823224,0,0
2023,22037,85,3.4537188168615103,1,0
2023,22051,67,1.3432408459484577,0,0
2023,22048,91,1.8311678264290094,1,0
2023,22049,30,0.7256495608016849,1,0
2023,22053,37,1.5038155261427164,1,0
2023,22063,64,1.3201980199664831,0,0
2023,22059,60,0.38287696707993746,1,0
2023,22061,53,1.4953996185213327,1,1
2023,22062,63,2.02585915196687,1,0
2023,22058,24,0.9324169959872961,0,0
2023,22056,86,2.78176389914006,1,0
2023,22064,31,0.3487629611045122,1,0
2023,22072,77,1.3811292313039303,1,0
2023,22067,65,1.0703886672854424,0,0
2023,22071,17,1.1006791796535254,1,0
2023,22073,92,2.3527624383568764,1,0
2023,22075,61,0.8674899004399776,1,0
2023,22079,89,2.0979799972847104,0,0
2023,22082,25,0.10491588339209557,0,1
2023,22077,13,0.13479453697800636,0,0
2023,22078,23,1.4319310821592808,1,0
2023,22076,54,1.3819141956046224,0,0
2023,22089,36,0.41837125830352306,0,0
2023,22090,60,1.0964408377185464,1,0
2023,22094,52,0.612398250028491,1,0
2023,22092,70,2.076036447659135,1,0
2023,22103,58,1.7069678637199104,1,0
2023,22102,69,0.6759726814925671,0,0
2023,22108,71,1.1672809701412916,0,0
2023,22107,2,0.11619626730680466,1,0
2023,22105,35,0.8150338344275951,0,0
2023,22114,21,0.22562989592552185,1,0
2023,22113,38,0.5545776523649693,1,0
2023,22111,21,0.12354389578104019,0,0
2023,22118,32,0.1449894867837429,1,0
2023,22119,20,0.25489772018045187,0,1
2023,22124,15,0.4537287876009941,0,0
2023,22122,48,0.8731450382620096,1,0
2023,22116,66,2.353699746541679,1,0
2023,22130,84,0.9499053917825222,1,0
2023,22127,35,1.2788627203553915,1,0
2023,22129,35,0.7501903269439936,0,0
2023,22134,76,1.8655017437413335,0,0
2023,22133,40,1.2048369720578194,0,0
2023,22135,54,1.3826481252908707,0,0
2023,22136,40,0.11471841298043728,0,0
2023,22138,55,1.0013744253665209,0,0
2023,22142,94,2.280635387636721,1,0
2023,22143,23,0.6032247357070446,0,0
2023,22139,6,0.12363811209797859,0,0
2023,22147,28,0.3258035108447075,1,0
2023,22150,71,0.8492799364030361,1,0
2023,22146,64,1.7277458738535643,1,0
2023,22153,6,0.5315188970416784,1,0
2023,22158,31,0.1182811176404357,1,0
2023,22161,32,0.49923182651400566,1,0
2023,22159,37,0.9522570576518774,0,0
2023,22156,87,2.550439207814634,0,0
2023,22163,14,0.5246611051261425,0,0
2023,22172,35,1.44548593275249,1,0
2023,22165,63,3.086073262616992,0,1
2023,22167,52,0.7903632335364819,0,0
2023,25861,30,0.4588227868080139,0,1
2023,22177,61,1.740170244127512,1,0
2023,22180,48,1.1014317255467176,1,0
2023,22186,64,2.0988896982744336,1,0
2023,22198,18,0.5205570068210363,1,0
2023,22203,75,1.9529182841069996,1,0
2023,22201,18,0.35418143309652805,1,0
2023,22205,45,0.43268273398280144,1,1
2023,22206,61,2.2680266685783863,0,0
2023,22222,31,0.9068361110985279,1,0
2023,22221,75,2.74375107139349,1,0
2023,22224,71,3.1046026265248656,0,0
2023,22216,86,2.3859258093871176,0,0
2023,22219,17,1.489775775000453,1,0
2023,22230,45,1.2402982581406832,0,0
2023,22232,39,2.043797506019473,0,0
2023,22234,94,1.2460252027958632,0,0
2023,22228,75,1.4397642612457275,1,0
2023,22227,15,0.43766597658395767,1,0
2023,22175,51,2.690855920314789,1,0
2023,22178,87,0.7585860593244433,1,0
2023,22179,57,2.380992066115141,1,0
2023,22176,25,0.32558675296604633,0,0
2023,22244,49,1.0825636954978108,1,0
2023,22235,51,2.0748900920152664,1,0
2023,22241,37,0.6780069582164288,0,1
2023,22242,70,2.5216222256422043,0,0
2023,22149,71,2.4408737355843186,1,0
2023,22245,69,2.868530709296465,1,0
2023,22248,34,1.4434816278517246,0,0
2023,22253,34,0.5058488938957453,1,0
2023,22249,29,0.5758896861225367,1,0
2023,22251,44,1.4755709171295166,1,0
2023,22250,39,0.48525048047304153,1,0
2023,22258,58,1.1330794133245945,0,0
2023,22264,27,0.5198748512193561,0,0
2023,22233,90,2.7411805912852287,0,0
2023,22226,63,1.7544763395562768,0,0
2023,22266,35,1.0413303915411234,0,0
2023,22267,87,2.4507946595549583,0,0
2023,22268,13,0.19069349020719528,0,0
2023,22269,47,1.591423325240612,1,0
2023,22270,38,0.5911992620676756,1,0
2023,22271,39,1.1730318181216717,1,0
2023,22273,17,0.2428392991423607,1,0
2023,22274,58,2.2819235250353813,0,0
